glycan_ID,residue,residue_ID,name,anomer,absolute,ring,parent_ID,site,form_name
G92709EO,unassigned,10,Gal,x,D,p,8,x,Galp
G92821YI,unassigned,12,Man,a,D,p,NC,x,Manp
G92821YI,unassigned,13,GlcNAc,b,D,p,12,2,GlcpNAc
G92821YI,unassigned,15,Gal,b,D,p,13,4,Galp
G92821YI,unassigned,16,NeuNAc,a,D,p,15,6,NeupNAc
G92821YI,unassigned,18,GlcNAc,b,D,p,12,4,GlcpNAc
G92821YI,unassigned,6,Man,a,D,p,NC,x,Manp
G92821YI,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G92821YI,unassigned,9,Gal,b,D,p,7,4,Galp
G92821YI,unassigned,20,Gal,b,D,p,18,4,Galp
G92821YI,unassigned,10,NeuNAc,a,D,p,9,6,NeupNAc
G92821YI,unassigned,21,NeuNAc,a,D,p,20,3,NeupNAc
G92974UU,unassigned,11,Man,a,D,p,N4,x,Manp
G92974UU,unassigned,12,Man,a,D,p,11,2,Manp
G92974UU,unassigned,10,Man,a,D,p,N4,x,Manp
G93029JO,unassigned,12,Gal,b,D,p,10,4,Galp
G93029JO,unassigned,10,GlcNAc,b,D,p,N1,6,GlcpNAc
G93148GC,unassigned,14,Gal,b,D,p,N11,4,Galp
G93148GC,unassigned,15,NeuNAc,a,D,p,14,3,NeupNAc
G93284HQ,unassigned,11,GlcNAc,b,D,p,10,2,GlcpNAc
G93284HQ,unassigned,13,Gal,b,D,p,11,4,Galp
G93284HQ,unassigned,14,NeuNAc,a,D,p,13,3,NeupNAc
G93284HQ,unassigned,6,Man,a,D,p,NC,x,Manp
G93284HQ,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G93284HQ,unassigned,9,Gal,b,D,p,7,4,Galp
G93284HQ,unassigned,10,Man,a,D,p,NC,x,Manp
G93780IW,unassigned,12,Man,a,D,p,NC,3|6,Manp
G93780IW,unassigned,13,GlcNAc,b,D,p,12,2,GlcpNAc
G93780IW,unassigned,15,Gal,b,D,p,13,4,Galp
G93780IW,unassigned,16,Gal,a,D,p,15,3,Galp
G93780IW,unassigned,6,Man,a,D,p,NC,3|6,Manp
G93780IW,unassigned,7,GlcNAc,b,D,p,6,2,GlcpNAc
G93780IW,unassigned,9,Gal,b,D,p,7,4,Galp
G93780IW,unassigned,10,NeuNAc,a,D,p,9,3,NeupNAc
G93860XO,unassigned,12,Man,a,D,p,NC,3|6,Manp
G93860XO,unassigned,13,GlcNAc,x,D,p,12,x,GlcpNAc
G93860XO,unassigned,14,Gal,x,D,p,13,x,Galp
G93860XO,unassigned,15,NeuNAc,x,D,p,14,x,NeupNAc
G93860XO,unassigned,18,GlcNAc,x,D,p,12,x,GlcpNAc
G93860XO,unassigned,19,Gal,x,D,p,18,x,Galp
G93860XO,unassigned,6,Man,a,D,p,NC,3|6,Manp
G93860XO,unassigned,7,GlcNAc,x,D,p,6,x,GlcpNAc
G93860XO,unassigned,8,Gal,x,D,p,7,x,Galp
G93860XO,unassigned,9,NeuNAc,x,D,p,8,x,NeupNAc
G93860XO,unassigned,20,NeuNAc,x,D,p,19,x,NeupNAc
G93861MS,unassigned,11,GlcNAc,b,D,p,N1,x,GlcpNAc
G93861MS,unassigned,22,Fuc,a,L,p,20,3,Fucp
G93861MS,unassigned,23,Gal,b,D,p,20,4,Galp
G93861MS,unassigned,13,Fuc,a,L,p,11,3,Fucp
G93861MS,unassigned,14,Gal,b,D,p,11,4,Galp
G93861MS,unassigned,16,GlcNAc,b,D,p,N4,x,GlcpNAc
G93861MS,unassigned,18,Fuc,a,L,p,16,3,Fucp
G93861MS,unassigned,19,Gal,b,D,p,16,4,Galp
G93861MS,unassigned,7,GlcNAc,b,D,p,N1,x,GlcpNAc
G93861MS,unassigned,9,Fuc,a,L,p,7,3,Fucp
G93861MS,unassigned,20,GlcNAc,b,D,p,N4,x,GlcpNAc
G93861MS,unassigned,10,Gal,b,D,p,7,4,Galp
G93899AU,unassigned,15,Glc,b,D,p,N5,4,Glcp
G93899AU,unassigned,9,Glc,b,D,p,N2,4,Glcp
G93899AU,unassigned,10,NeuNAc,a,D,p,9,x,NeupNAc
G93922AL,unassigned,16,NeuNAc,a,D,p,N6,x,NeupNAc
G93922AL,unassigned,10,NeuNAc,a,D,p,N3,x,NeupNAc
G93922AL,unassigned,21,NeuNAc,a,D,p,N10,x,NeupNAc
G94141FZ,unassigned,14,NeuNAc,a,D,p,N8,x,NeupNAc
G94163JU,unassigned,14,GlcNAc,x,D,p,N4,x,GlcpNAc
G94163JU,unassigned,16,Fuc,a,L,p,14,3,Fucp
G94163JU,unassigned,17,Gal,b,D,p,14,4,Galp
